Year,Citations Per Year,APT,Rank,ga_gender
2018,1.5,0.5,669,male
2018,1.25,0.5,5042,male
2018,2,0.75,1122,female
2018,2.25,0.5,1178,female
2018,3,0.75,2767,female
2018,1,0.25,6372,male
2018,1,0.5,3030,female
2018,3,0.75,2138,female
2018,1,0.25,8030,female
2018,5.5,0.75,417,male
2018,4.75,0.95,0,male
2018,10.25,0.95,275,male
2018,8.25,0.75,684,male
2018,2,0.25,1020,female
2018,4.75,0.05,1778,male
2018,10.25,0.75,0,female
2018,1.5,0.25,3130,female
2018,8,0.5,379,male
2018,0.5,0.25,7791,female
2018,0.25,0.25,1955,female
2018,1,0.05,1385,unknown
2018,2,0.25,1247,male
2018,1.5,0.25,2528,female
2018,1.75,0.25,0,female
2018,5,0.95,779,male
2018,3.75,0.75,3030,male
2018,3.25,0.5,7421,male
2018,1.5,0.5,669,female
2018,1,0.5,669,male
2018,1,0.75,2497,unknown
2018,1.5,0.5,1401,male
2018,6.5,0.25,287,male
2018,4.75,0.25,246,male
2018,2,0.05,299,male
2018,2.5,0.25,1607,female
2018,1.25,0.05,730,male
2018,2.25,0.5,3096,male
2018,4.25,0.75,650,female
2018,3.5,0.75,178,female
2018,0.25,0.05,4728,male
2018,28.5,0.5,267,male
2018,3.75,0.5,5481,female
2018,4.5,0.05,916,male
2018,1.75,0.05,6214,male
2018,6.5,0.25,195,male
2018,22.5,0.95,203,female
2018,4.75,0.75,95,male
2018,4,0.25,0,unknown
2018,1.5,0.5,5078,female
2018,3.75,0.05,2216,female
2018,0.75,0.5,3642,male
2018,1,0.25,0,male
2018,2.5,0.75,4507,male
2018,7.5,0.95,4240,male
2018,0.5,0.05,2807,male
2018,1.5,0.25,5613,male
2018,3.75,0.25,3130,female
2018,28.5,0.95,1069,male
2018,3.75,0.75,178,male
2018,2,0.75,875,male
2018,2.25,0.5,3119,male
2018,12.75,0.5,242,male
2018,1.75,0.25,2744,female
2018,2.25,0.25,2744,male
2018,0.75,0.05,198,female
2018,13.75,0.95,73,
2018,12.5,0.75,4393,male
2018,10.75,0.75,3913,unknown
2018,4,0.25,2216,male
2018,0.5,0.25,1849,male
2018,4.5,0.25,3130,male
2018,1.25,0.25,2844,male
2018,4,0.95,1122,female
2018,1.25,0.5,0,female
2018,2.75,0.25,4914,female
2018,1.75,0.5,2137,female
2018,8.25,0.75,0,male
2018,1,0.25,3624,female
2018,57.25,0.95,0,female
2018,0.25,0.05,7483,male
2018,1.25,0.05,4989,male
2018,1.25,0.25,0,male
2018,0.25,0.05,6114,male
2018,0.75,0.05,3913,female
2018,2,0.05,1771,male
2018,5.75,0.5,242,female
2018,1.75,0.05,3130,unknown
2018,4,0.95,4376,female
2018,2.75,0.05,4725,
2018,69.75,0.5,49,female
2018,7.5,0.95,351,female
2018,1.75,0.5,2138,male
2018,3,0.75,1965,
2018,2.25,0.75,2588,male
2018,2.75,0.5,3642,male
2018,21.25,0.5,215,female
2018,3,0.75,484,male
2018,1.5,0.05,8187,male
2018,6.5,0.25,267,male
2018,5,0.25,7229,male
2018,1.5,0.05,1465,male
2018,2,0.05,4393,female
2018,4.75,0.25,1771,male
2018,4,0.25,379,female
2018,13.75,0.95,1038,male
2018,0.75,0.05,4434,male
2018,7.5,0.95,643,male
2018,9.25,0.25,219,male
2018,1.25,0.25,5497,male
2018,0.25,0.05,6116,male
2018,1,0.5,2138,female
2018,1.5,0.5,2588,female
2018,2.75,0.5,6116,male
2018,2.25,0.75,484,male
2018,5.25,0.25,195,male
2018,3.5,0.75,2623,male
2018,0.5,0.05,7966,male
2018,6,0.25,479,female
2018,0.5,0.25,0,female
2018,2.75,0.75,5133,female
2018,0.25,0.05,754,male
2018,3.5,0.75,642,male
2018,6.75,0.95,545,male
2018,54.75,0.95,134,male
2018,3,0.75,855,male
2018,1,0.05,650,male
2018,7,0.5,650,male
2018,7,0.5,650,male
2018,10.75,0.75,134,male
2018,1,0.25,4867,female
2018,6.75,0.05,242,female
2018,4.75,0.75,916,male
2018,4,0.25,916,female
2018,1.25,0.5,916,female
2018,2.5,0.5,916,male
2018,9.25,0.05,195,male
2018,1.75,0.05,6214,male
2018,2.5,0.05,788,male
2018,6,0.75,204,female
2018,3.75,0.75,4080,male
2018,2.5,0.75,3673,male
2018,2.25,0.75,1801,female
2018,4,0.75,3030,female
2018,15.5,0.95,0,male
2018,2.5,0.05,827,male
2018,13.25,0.75,242,female
2018,23.75,0.5,287,female
2018,28.75,0.95,287,male
2018,2.25,0.75,1585,female
2018,0.5,0.05,916,male
2018,11,0.05,242,male
2018,3.5,0.25,855,male
2018,1.75,0.5,1551,male
2018,2,0.05,2807,female
2018,5.5,0.05,134,female
2018,4.75,0.95,779,male
2018,1.25,0.05,134,female
2018,3.25,0.5,562,male
2018,0.5,0.25,7763,male
2018,4.25,0.75,0,female
2018,21.75,0.95,211,male
2018,3.5,0.25,0,female
2018,0.75,0.25,0,male
2018,19.25,0.5,211,male
2018,0,0.05,0,female
2018,3.5,0.75,1376,male
2018,0.5,0.25,0,male
2018,1.75,0.5,2801,male
2018,1.5,0.05,2203,male
2018,2.5,0.5,1814,female
2018,29.75,0.75,1394,unknown
2018,4.5,0.95,0,male
2018,3.5,0.75,1401,female
2018,2,0.25,3138,male
2018,1.5,0.5,7940,female
2018,1.75,0.5,6112,male
2018,2.75,0.5,1814,male
2018,1.25,0.5,4631,male
2018,17.75,0.95,227,female
2018,0,0.05,12454,male
2018,3,0.75,1814,male
2018,13.5,0.25,1247,male
2018,9.75,0.95,275,female
2018,3.75,0.75,1136,female
2018,2.25,0.25,1950,male
2018,5.5,0.25,2216,male
2018,2.5,0.5,1478,female
2018,6.5,0.75,134,male
2018,20.5,0.75,3078,unknown
2018,2.5,0.5,6372,male
2018,2.5,0.75,7832,male
2018,2.25,0.05,3078,female
2018,0,0.05,2607,male
2018,2,0.05,1512,male
2018,3,0.75,0,female
2018,3,0.25,1247,male
2018,0.25,0.05,3078,female
2018,1.75,0.5,861,male
2018,1.75,0.75,3190,
2018,0.75,0.05,5001,male
2018,3.25,0.75,5042,male
2018,3.5,0.05,2448,female
2018,2.75,0.75,2528,male
2018,13.25,0.75,642,male
2018,8,0.95,934,male
2018,2.25,0.5,1849,male
2018,1.25,0.75,3096,male
2018,1.25,0.25,6443,female
2018,3,0.25,2216,female
2018,0.75,0.05,2216,male
2018,3,0.5,351,female
2018,4.25,0.75,181,male
2018,1.5,0.05,0,male
2018,9.75,0.95,204,male
2018,5.25,0.95,2588,male
2018,18.25,0.95,792,male
2018,3.25,0.5,1778,male
2018,1,0.5,2588,unknown
2018,6.5,0.95,603,male
2018,3.5,0.75,5020,male
2018,1.5,0.5,1866,female
2018,12.25,0.25,85,male
2018,10.5,0.75,1778,female
2018,0.5,0.05,1072,male
2018,8.25,0.5,340,female
2018,2,0.75,3188,female
2018,1.75,0.05,9260,male
2018,9.25,0.75,1512,male
2018,4.25,0.95,2588,male
2018,10,0.95,643,male
2018,1.25,0.25,6114,male
2018,9.25,0.95,134,female
2018,5.75,0.75,499,male
2018,14.75,0.75,6114,male
2018,0.5,0.05,1385,unknown
2018,9.75,0.75,703,
2018,5.25,0.75,495,female
2018,5.5,0.5,73,female
2018,0.75,0.05,4434,female
2018,3.25,0.5,3907,male
2018,7,0.95,2528,female
2018,14.25,0.25,1920,male
2018,10.25,0.95,995,male
2018,2,0.5,2623,male
2018,11.25,0.75,287,male
2018,4.5,0.25,1478,unknown
2018,7.75,0.75,642,male
2018,1,0.05,0,male
2018,7.5,0.95,0,female
2018,3,0.25,299,female
2018,1.75,0.5,4989,female
2018,1.25,0.5,2588,male
2018,3.75,0.05,642,female
2018,0.25,0.05,3096,male
2018,2,0.75,0,female
2018,1.25,0.5,418,male
2018,3,0.75,2138,female
2018,1.75,0.25,1141,male
2018,3.75,0.5,3130,male
2018,1.75,0.5,4451,male
2018,4.5,0.75,1478,male
2018,0.75,0.25,3167,male
2018,4,0.5,6636,male
2018,7,0.75,3673,male
2018,2.5,0.75,203,female
2018,3.75,0.75,1920,female
2018,0.5,0.25,5135,male
2018,0.25,0.25,1364,female
2018,2,0.75,1271,male
2018,2,0.05,2806,female
2018,4.75,0.75,2005,female
2018,2,0.05,560,male
2018,4.25,0.95,916,female
2018,2.75,0.75,6114,female
2018,1.75,0.5,6636,female
2018,5,0.05,1247,male
2018,2.25,0.5,9343,female
2018,5.25,0.05,99,male
2018,8.25,0.95,203,male
2018,5.5,0.75,916,male
2018,1,0.25,4434,female
2018,5.75,0.75,299,male
2018,6,0.25,2216,female
2018,9,0.25,2026,male
2018,0.25,0.05,2807,male
2018,3.25,0.75,1271,female
2018,2,0.25,2595,male
2018,1,0.25,197,male
2018,6.25,0.95,73,female
2018,7.5,0.5,545,male
2018,3.75,0.25,2643,female
2018,2.25,0.25,1003,female
2018,0.5,0.25,6526,male
2018,15,0.5,145,male
2018,2,0.05,3130,female
2018,1,0.05,3130,male
2018,5.75,0.25,299,male
2018,129,0.95,73,male
2018,1.5,0.05,3831,female
2018,1.75,0.25,3913,male
2018,3.75,0.05,1385,unknown
2018,1.75,0.05,1160,female
2018,0.5,0.25,2588,male
2018,0.75,0.5,4631,male
2018,5.5,0.25,507,male
2018,0.5,0.05,3096,male
2018,1.75,0.75,9249,male
2018,5.5,0.95,3623,male
2018,4,0.95,660,male
2018,11,0.95,545,male
2018,1,0.05,1003,female
2018,1.25,0.5,2293,unknown
2018,2.5,0.75,9343,male
2018,1.25,0.25,738,male
2018,2.75,0.75,2365,male
2018,12,0.95,134,male
2018,1.25,0.05,837,male
2018,4,0.75,73,male
2018,2.5,0.75,3030,male
2018,1.5,0.25,2166,unknown
2018,3.25,0.25,2216,male
2018,0.75,0.5,0,male
2018,47.25,0.95,351,male
2018,1.25,0.25,3072,female
2018,1.75,0.05,3130,male
2018,5.5,0.25,642,female
2018,4,0.05,1003,male
2018,11.25,0.75,219,male
2018,6.75,0.95,916,male
2018,1.25,0.25,1778,female
2018,1.5,0.5,800,female
2018,1.5,0.5,5790,male
2018,1.5,0.25,299,male
2018,1.75,0.5,1069,male
2018,1.5,0.25,2767,
2018,2.25,0.25,5184,male
2018,34.5,0.75,287,male
2018,6,0.5,3130,unknown
2018,2,0.05,1003,female
2018,2.25,0.75,1797,female
2018,1.25,0.05,2384,unknown
2018,1.75,0.05,2216,female
2018,2.25,0.05,1003,female
2018,1.75,0.5,9355,male
2018,0.75,0.25,5020,female
2018,16.25,0.5,299,male
2018,2,0.25,1920,unknown
2018,45.25,0.95,134,female
2018,17.25,0.95,203,male
2018,10.25,0.5,1440,male
2018,2,0.25,1406,female
2018,1.25,0.05,6998,male
2018,7.25,0.95,2891,female
2018,0.25,0.05,5001,male
2018,1,0.05,2138,female
2018,32.5,0.95,0,female
2018,1.25,0.25,2588,male
2018,2,0.75,2588,male
2018,4,0.05,2384,male
2018,8.25,0.5,86,male
2018,0.75,0.05,3130,female
2018,12.5,0.95,720,female
2018,4,0.25,379,female
2018,2.75,0.5,0,male
2018,1,0.25,1922,male
2018,2,0.05,4434,male
2018,2.75,0.25,571,female
2018,1.25,0.5,4330,male
2018,4.75,0.95,4330,female
2018,1,0.5,0,male
2018,5.25,0.95,545,male
2018,2,0.75,4980,female
2018,0.75,0.5,4037,
2018,0.75,0.05,26090,male
2018,0.75,0.25,3193,unknown
2018,16.25,0.25,198,male
2018,2.75,0.75,2434,female
2018,1.5,0.75,4249,female
2018,2.25,0.75,2534,female
2018,19,0.95,197,female
2018,1.5,0.05,2216,male
2018,7.25,0.25,1920,male
2018,4.5,0.05,0,female
2018,3,0.05,1347,male
2018,12,0.75,299,male
2018,6,0.5,5042,unknown
2018,1,0.25,6998,female
2018,1,0.05,0,male
2018,1.5,0.05,827,male
2018,2.25,0.5,788,male
2018,3,0.05,482,unknown
2018,0.25,0.05,1069,male
2018,2.75,0.25,943,female
2018,1,0.25,3130,unknown
2018,0.5,0.25,0,female
2018,1.25,0.25,2623,male
2018,6,0.5,1478,female
2018,2,0.5,2377,male
2018,0.75,0.25,4507,male
2018,4,0.5,881,female
2018,5.75,0.25,881,female
2018,19,0.75,1069,male
2018,10.25,0.25,246,male
2018,5.5,0.25,5855,female
2018,0.5,0.05,1271,male
2018,14,0.25,219,male
2018,2.25,0.75,0,male
2018,5,0.75,204,male
2018,3.5,0.05,1247,female
2018,1.25,0.5,2045,female
2018,22.5,0.95,242,male
2018,0.75,0.05,2216,female
2018,1.25,0.5,849,unknown
2018,1,0.25,1294,male
2018,0.75,0.25,2891,female
2018,4.5,0.25,1401,male
2018,1.75,0.05,3041,female
2018,2.25,0.75,4000,female
2018,5.25,0.25,246,female
2018,8,0.05,242,female
2018,1.25,0.5,527,female
2018,19.5,0.95,242,male
2018,0.75,0.05,8478,female
2018,20.5,0.5,1964,male
2018,35.75,0.95,313,male
2018,1.75,0.05,1920,male
2018,2.5,0.05,2528,male
2018,4.5,0.05,287,male
2018,2.25,0.05,1920,
2018,0.75,0.05,1920,male
2018,1.25,0.25,7594,male
2018,1.25,0.05,2138,male
2018,1,0.05,2216,male
2018,2.5,0.05,2528,male
2018,3.5,0.75,2528,male
2018,6.25,0.25,786,female
2018,4.5,0.05,1677,female
2018,10.25,0.95,3130,female
2018,4.75,0.75,2365,male
2018,3.75,0.5,2138,female
2018,9,0.25,173,male
2018,1.25,0.5,4434,male
2018,2,0.75,3193,unknown
2018,14.5,0.95,305,male
2018,1,0.5,3030,male
2018,136.5,0.95,19,female
2018,1.25,0.5,0,female
2018,1.75,0.5,3806,female
2018,4.5,0.95,73,male
2018,5,0.75,587,female
2018,6,0.05,242,male
2018,6.75,0.95,0,female
2018,2.5,0.25,379,female
2018,4,0.75,0,male
2018,3.25,0.25,642,female
2018,7,0.75,720,male
2018,1.25,0.25,779,male
2018,5.5,0.25,299,male
2018,3.25,0.5,4434,male
2018,4,0.25,0,female
2018,2,0.5,3744,female
2018,2.5,0.75,916,male
2018,4.75,0.25,916,male
2018,3.75,0.75,916,male
2018,1.75,0.5,916,male
2018,3.75,0.5,916,male
2018,8.75,0.25,916,male
2018,2.75,0.05,0,female
2018,2,0.05,340,male
2018,9.75,0.75,417,female
2018,3,0.75,417,female
2018,0.75,0.05,379,female
2018,4.5,0.75,1071,male
2018,1,0.25,9355,male
2018,0.5,0.05,2283,female
2018,3.75,0.75,1071,female
2018,0,0.05,0,male
2018,8.75,0.95,673,male
2018,0.5,0.25,0,unknown
2018,0.75,0.05,0,female
2018,0.5,0.05,0,male
2018,3,0.05,1771,female
2018,7.5,0.75,790,male
2018,17.75,0.25,207,unknown
2018,1.5,0.05,3039,male
2018,1.25,0.25,2825,female
2018,3.75,0.05,219,male
2018,0.75,0.25,15314,male
2018,2.75,0.5,916,female
2018,2.75,0.75,916,male
2018,7.25,0.95,788,male
2018,2,0.75,134,female
2018,6,0.95,545,male
2018,2.5,0.5,855,female
2018,3.25,0.75,562,male
2018,1.75,0.25,2296,male
2018,2,0.5,5379,female
2018,11,0.25,211,male
2018,0,0.05,11569,
2018,0.25,0.25,26193,male
2018,0,0.05,3186,female
2018,0,0.05,1376,male
2018,2.5,0.75,6112,female
2018,7,0.95,1814,female
2018,1,0.25,1814,male
2018,6,0.75,861,male
2018,4.5,0.05,2203,female
2018,3.25,0.75,1814,male
2018,1.5,0.5,7364,male
2018,4,0.25,4803,female
2018,4.5,0.25,348,female
2018,3.25,0.95,12454,male
2018,1.75,0.5,6821,unknown
2018,6.5,0.95,275,male
2018,1.75,0.5,7940,female
2018,9.25,0.95,177,female
2018,22,0.95,227,male
2018,1.5,0.5,6553,male
2018,5,0.5,3820,male
2018,3.75,0.75,3520,female
2018,2.25,0.05,0,female
2018,14.5,0.95,683,female
2018,6.5,0.75,3623,male
2018,1.75,0.25,6800,male
2018,3.5,0.75,4330,female
2018,1.75,0.05,0,female
2018,1.25,0.25,6998,male
2018,1,0.05,2595,male
2018,15.25,0.5,1160,male
2018,2.5,0.5,1385,unknown
2018,3,0.05,574,female
2018,2,0.75,1136,female
2018,22,0.95,181,female
2018,1,0.5,1394,female
2018,4.25,0.95,5698,female
2018,5.75,0.75,197,male
2018,1.75,0.25,2588,female
2018,49.75,0.95,73,male
2018,4.25,0.25,400,male
2018,2,0.5,1792,male
2018,6.75,0.95,0,male
2018,5,0.05,1478,male
2018,13,0.05,304,male
2018,6,0.95,3642,male
2018,4,0.75,197,male
2018,3.75,0.25,1920,female
2018,3.25,0.25,738,male
2018,7,0.75,227,male
2018,4.75,0.75,6114,male
2018,3.25,0.5,1138,female
2018,1.5,0.25,0,female
2018,4.25,0.75,650,male
2018,0,0.05,6800,male
2018,5.5,0.5,287,female
2018,6.25,0.75,287,male
2018,3.25,0.75,1271,male
2018,42.25,0.95,14,male
2018,3.75,0.95,855,female
2018,1.75,0.5,3623,male
2018,2.75,0.75,7820,female
2018,6.25,0.25,683,female
2018,11,0.75,242,male
2018,7.75,0.25,299,female
2018,41.5,0.95,204,male
2018,2.75,0.75,1401,male
2018,2,0.25,0,male
2018,5.5,0.25,642,male
2018,8,0.95,916,male
2018,12.25,0.95,417,female
2018,11.5,0.75,195,female
2018,1.25,0.5,4330,male
2018,1.5,0.05,730,male
2018,4.25,0.25,23150,female
2018,3.75,0.25,3078,male
2018,1.5,0.5,484,male
2018,3,0.05,2216,female
2018,2.25,0.05,3130,female
2018,7.5,0.25,161,female
2018,3,0.5,4080,male
2018,13,0.95,73,male
2018,4,0.95,5983,female
2018,3.25,0.75,1007,male
2018,1.25,0.5,4249,male
2018,1.5,0.5,7100,female
2018,1.5,0.05,544,male
2018,2.25,0.05,379,female
2018,7.25,0.95,916,female
2018,2.75,0.25,574,female
2018,9.25,0.05,3130,male
2018,3,0.05,1003,female
2018,1.75,0.05,0,male
2018,1.5,0.25,1056,male
2018,28,0.75,17,male
2018,6.75,0.5,642,female
2018,0.75,0.25,3093,female
2018,24,0.95,134,female
2018,3.5,0.75,13258,male
2018,3.75,0.75,1401,female
2018,2.75,0.05,6100,male
2018,2.25,0.5,6694,male
2018,0.75,0.25,2884,male
2018,1,0.25,13258,male
2018,0,0.05,11448,male
2018,0.75,0.25,4441,male
2018,4,0.75,1136,male
2018,2.5,0.25,1920,male
2018,3.5,0.05,2354,male
2018,0.5,0.25,2746,female
2018,3.75,0.05,571,female
2018,0.5,0.25,5855,male
2018,5,0.75,3072,female
2018,3,0.5,2691,female
2018,7.5,0.05,287,male
2018,3.5,0.75,1707,male
2018,2.5,0.5,716,female
2018,1,0.25,1778,male
2018,2.25,0.25,2377,female
2018,8.5,0.95,6380,male
2018,21.5,0.25,1141,male
2018,1.5,0.75,1000,female
2018,0.75,0.25,4330,male
2018,2.25,0.5,1141,unknown
2018,1.75,0.75,738,male
2018,0,0.05,4080,male
2018,1.75,0.05,2398,male
2018,7.75,0.95,7556,female
2018,3,0.5,788,female
2018,2.75,0.05,1003,male
2018,3.5,0.05,2528,male
2018,4.5,0.25,545,male
2018,7.75,0.75,3855,male
2018,1.5,0.05,1778,female
2018,2.25,0.05,2258,female
2018,21,0.25,287,male
2018,5.75,0.5,531,male
2018,2.75,0.25,3078,male
2018,1.75,0.5,3655,female
2018,17.25,0.5,1920,female
2018,2.25,0.5,7302,male
2018,2.5,0.75,1109,male
2018,2,0.25,5381,female
2018,0.25,0.25,9535,male
2018,4,0.75,1965,female
2018,1.25,0.05,8187,female
2018,3.25,0.75,779,male
2018,4,0.95,2534,female
2018,3.5,0.05,134,male
2018,1.25,0.5,916,male
2018,13,0.75,197,male
2018,0.75,0.25,3030,male
2018,1,0.5,4989,female
2018,5.5,0.25,642,female
2018,0.5,0.25,10256,male
2018,0.25,0.05,3130,female
2018,1,0.25,11368,male
2018,6,0.5,0,unknown
2018,5.75,0.25,4434,male
2018,2.75,0.75,916,male
2018,2.5,0.25,1478,unknown
2018,2.5,0.5,1329,female
2018,1.75,0.05,4434,male
2018,7.25,0.95,203,female
2018,0.5,0.05,7372,female
2018,2,0.75,4434,female
2018,1.25,0.25,2138,male
2018,5.75,0.75,1178,female
2018,1.25,0.25,2807,male
2018,1.5,0.05,3130,female
2018,3.75,0.25,1778,female
2018,1,0.25,5078,male
2018,4,0.25,2216,female
2018,4.25,0.95,4330,female
2018,0.25,0.25,4662,male
2018,7.25,0.95,531,male
2018,1.25,0.25,0,male
2018,3.25,0.75,1814,male
2018,4,0.5,6475,male
2018,0.75,0.05,3321,male
2018,52,0.95,242,female
2018,0.75,0.05,4989,female
2018,4.75,0.75,642,male
2018,15,0.5,48,female
2018,6.25,0.25,650,female
2018,6,0.75,642,female
2018,2.25,0.25,1003,female
2018,9,0.95,134,unknown
2018,25,0.5,299,female
2018,3.5,0.75,720,male
2018,8.5,0.75,642,male
2018,28,0.95,617,female
2018,10.75,0.5,351,female
2018,8.25,0.75,1247,male
2018,0,0.05,916,male
2018,1,0.5,720,female
2018,1.5,0.5,876,female
2018,0.5,0.05,5510,male
2018,1.75,0.75,6227,female
2018,2.5,0.25,8478,male
2018,1.25,0.25,2104,male
2018,0.5,0.05,4748,female
2018,4.75,0.25,256,male
2018,1,0.5,2588,male
2018,1,0.05,0,female
2018,0.5,0.05,0,male
2018,13.75,0.95,1385,unknown
2018,6.75,0.95,0,female
2018,21,0.95,287,male
2018,4.5,0.95,650,female
2018,6.5,0.25,6998,female
2018,1,0.05,6998,female
2018,1.25,0.25,1520,unknown
2018,1.75,0.5,6114,female
2018,2.75,0.75,738,male
2018,4.75,0.25,2216,male
2018,1,0.25,1385,unknown
2018,5.5,0.05,3120,female
2018,4,0.75,2619,female
2018,1.75,0.25,2261,male
2018,16.25,0.95,417,female
2018,4.75,0.05,3581,male
2018,3.5,0.75,0,male
2018,10,0.95,242,female
2018,20,0.5,195,female
2018,11.75,0.95,459,male
2018,0,0.05,351,male
2018,8.25,0.75,2422,male
2018,7,0.5,881,female
2018,6.25,0.75,881,male
2018,1.25,0.25,1271,female
2018,3.25,0.05,3130,female
2018,1.5,0.05,3130,male
2018,3,0.05,1244,female
2018,8.75,0.5,131,female
2018,5.25,0.25,1391,male
2018,7,0.75,242,male
2018,3.75,0.75,2506,female
2018,1.75,0.75,2137,male
2018,4,0.95,6146,male
2018,0.25,0.05,9260,female
2018,0.75,0.5,6227,male
2018,1,0.05,7243,female
2018,2.5,0.05,195,
2018,1.75,0.75,6566,male
2018,2,0.5,12018,male
2018,2.5,0.75,2589,male
2018,0.75,0.05,5042,male
2018,2,0.25,6111,male
2018,0.25,0.25,13832,male
2018,2,0.05,571,male
2018,1.75,0.5,2807,female
2018,1,0.05,4211,male
2018,5,0.75,807,female
2018,12.25,0.95,385,male
2018,0,0.05,6998,male
2018,2,0.25,3130,female
2018,4.5,0.05,2029,female
2018,4.5,0.95,810,female
2018,12.25,0.5,242,unknown
2018,0.75,0.25,1596,female
2018,2.25,0.25,1776,female
2018,3.25,0.75,2057,male
2018,8.5,0.95,0,female
2018,0.5,0.05,4434,female
2018,6.25,0.05,881,male
2018,1.25,0.25,10070,male
2018,27,0.5,72,male
2018,2.75,0.5,3130,unknown
2018,1.25,0.5,73,male
2018,0.25,0.25,2153,female
2018,3,0.75,181,female
2018,8.25,0.05,195,male
2018,0.75,0.25,3193,unknown
2018,0.25,0.05,4215,female
2018,2.75,0.5,1625,male
2018,0.75,0.05,8478,female
2018,0.25,0.05,2588,male
2018,5,0.75,379,male
2018,3.25,0.75,2807,female
2018,1.5,0.25,7763,male
2018,10,0.95,1069,female
2018,6.75,0.05,242,male
2018,5.25,0.05,3130,male
2018,2.5,0.05,219,male
2018,1.5,0.5,643,male
2018,15.25,0.5,158,male
2018,3,0.75,2138,male
2018,0.25,0.25,6116,male
2018,2.5,0.25,1003,
2018,1.75,0.25,379,male
2018,7.75,0.75,379,male
2018,5,0.95,0,male
2018,1.25,0.25,1920,female
2018,47.5,0.95,0,male
2018,2.75,0.25,3046,female
2018,1.25,0.25,669,female
2018,2.25,0.5,0,male
2018,7.25,0.25,379,male
2018,6,0.25,3130,male
2018,2,0.05,3130,female
2018,7,0.25,3886,female
2018,9.25,0.95,673,male
2018,2.5,0.25,1261,male
2018,33.75,0.5,49,male
2018,0.75,0.05,4962,male
2018,3.5,0.75,916,male
2018,1,0.25,916,male
2018,1.5,0.05,2807,unknown
2018,3.75,0.95,5078,female
2018,2.5,0.25,0,male
2018,5.5,0.75,287,male
2018,1,0.05,3638,female
2018,2,0.75,2008,female
2018,0.25,0.25,4240,male
2018,1.5,0.5,0,male
2018,1.5,0.75,0,male
2018,0.5,0.25,2589,female
2018,0.5,0.25,0,male
2018,9.5,0.05,922,male
2018,2.25,0.75,875,male
2018,5,0.95,134,male
2018,1,0.05,8478,female
2018,6,0.25,242,unknown
2018,0.75,0.25,4434,female
2018,4,0.75,1534,male
2018,1.5,0.25,916,female
2018,3.25,0.75,846,female
2018,5.75,0.25,458,female
2018,1.25,0.5,4434,female
2018,5.25,0.95,545,male
2018,3.5,0.75,650,male
2018,2.25,0.75,779,male
2018,5.5,0.95,916,male
2018,22,0.75,299,male
2018,0.5,0.25,4388,male
2018,18.25,0.75,562,male
2018,9,0.95,562,male
2018,0.75,0.5,0,male
2018,4,0.05,768,male
2018,0.25,0.05,5709,female
2018,0.75,0.25,0,female
2018,2,0.25,0,female
2018,5,0.95,0,female
2018,2,0.05,0,male
2018,3.25,0.75,6112,male
2018,0.5,0.05,0,female
2018,1.25,0.5,4527,female
2018,0.5,0.25,1814,male
2018,0,0.05,11626,female
2018,4.5,0.05,5706,unknown
2018,1.25,0.75,1881,male
2018,13.5,0.95,177,female
2018,6,0.95,792,female
2018,0.5,0.25,8122,female
2018,6,0.75,6821,female
2018,3.5,0.5,2037,unknown
2018,2.5,0.05,2203,male
2018,1.25,0.75,2293,female
2018,8.75,0.95,738,male
2018,5,0.5,1378,female
2018,20,0.95,484,female
2018,5.25,0.5,2744,male
2018,2.25,0.25,6499,male
2018,2.25,0.75,738,male
2018,2,0.5,810,female
2018,1.5,0.25,1198,male
2018,5,0.05,5706,female
2018,1.5,0.5,527,female
2018,6,0.25,642,female
2018,1.5,0.25,10070,male
2018,4.75,0.75,1814,male
2018,2.5,0.75,4330,male
2018,4.75,0.75,275,male
2018,1.5,0.5,4037,female
2018,0.75,0.5,2801,male
2018,7,0.95,1000,female
2018,1,0.5,4025,female
2018,92,0.95,134,male
2018,0.75,0.25,10001,male
2018,1.5,0.25,10001,male
2018,1,0.05,6409,female
2018,11.25,0.95,484,male
2018,2.5,0.5,2043,female
2018,1.5,0.25,5950,female
2018,4.25,0.75,876,female
2018,4.5,0.75,650,female
2018,12.75,0.95,1000,male
2018,7.5,0.95,134,male
2018,2.75,0.5,1848,male
2018,1.75,0.25,2588,male
2018,1.25,0.75,2138,male
2018,1.75,0.25,2767,male
2018,3.75,0.75,3249,male
2018,1.5,0.5,1646,female
2018,0.5,0.05,4717,
2018,5.5,0.25,1003,female
2018,4.5,0.95,6863,male
2018,11.25,0.25,299,female
2018,4.5,0.75,3188,female
2018,10.5,0.95,134,male
2018,6.75,0.95,177,male
2018,2,0.75,3642,male
2018,4.75,0.75,1003,male
2018,7.5,0.75,2434,female
2018,12.75,0.95,178,male
2018,9.5,0.95,0,female
2018,11.25,0.95,73,male
2018,5.5,0.95,3624,female
2018,8.75,0.95,181,male
2018,3,0.75,617,male
2018,4,0.5,3130,male
2018,5.5,0.95,1136,female
2018,0.25,0.05,738,male
2018,14.5,0.5,134,
2018,8,0.95,788,male
2018,6,0.25,754,male
2018,3,0.25,458,female
2018,6.5,0.75,73,male
2018,7.25,0.25,642,female
2018,4,0.25,3130,male
2018,20,0.5,242,male
2018,3.5,0.25,0,male
2018,1.25,0.5,2138,male
2018,3,0.75,6131,female
2018,2.25,0.05,4962,female
2018,3.5,0.05,3078,female
